order_id,customer_id,order_date,ship_date,status,payment_mode,discount_pct
3359,53,2023-01-02,2023-01-06,Delivered,Credit Card,25
3360,749,2022-06-01,,Shipped,UPI,20
3361,193,2024-07-14,,Cancelled,Credit Card,10
3362,769,2024-12-19,2024-12-26,Delivered,Net Banking,10
3363,102,2023-06-29,,Shipped,UPI,15
3364,779,2022-11-24,2022-11-25,Delivered,UPI,20
3365,85,2023-01-09,2023-01-14,Delivered,Credit Card,5
3366,515,2023-12-01,2023-12-08,Delivered,COD,0
3367,84,2023-05-19,2023-05-20,Delivered,Net Banking,20
3368,282,2023-11-21,2023-11-27,Delivered,COD,0
3369,815,2022-12-08,,Shipped,Credit Card,25
3370,49,2024-01-29,2024-02-02,Delivered,Credit Card,10
3371,600,2023-03-02,2023-03-08,Delivered,Debit Card,0
3372,849,2023-10-04,2023-10-11,Delivered,Credit Card,0
3373,740,2024-08-09,2024-08-11,Returned,UPI,10
3374,130,2024-03-19,2024-03-24,Delivered,Debit Card,0
3375,247,2022-06-13,2022-06-15,Delivered,Net Banking,20
3376,874,2024-08-29,2024-09-01,Delivered,Debit Card,10
3377,125,2023-05-14,2023-05-20,Delivered,UPI,0
3378,544,2023-11-03,,Shipped,Debit Card,20
3379,735,2022-09-09,2022-09-12,Delivered,UPI,0
3380,218,2024-08-02,2024-08-08,Delivered,UPI,10
3381,815,2024-12-23,2024-12-25,Delivered,UPI,10
3382,937,2024-06-19,2024-06-25,Delivered,Debit Card,20
3383,614,2024-04-01,2024-04-08,Delivered,UPI,5
3384,634,2022-05-04,2022-05-07,Delivered,Credit Card,20
3385,999,2024-05-31,2024-06-04,Delivered,Credit Card,5
3386,682,2023-05-20,2023-05-27,Delivered,UPI,10
3387,385,2023-05-06,2023-05-09,Delivered,Credit Card,10
3388,809,2022-08-25,2022-08-31,Delivered,UPI,10
3389,629,2022-03-29,2022-04-02,Delivered,COD,5
3390,498,2023-01-08,2023-01-13,Delivered,COD,20
3391,432,2024-02-14,2024-02-17,Delivered,UPI,5
3392,182,2024-12-03,2024-12-04,Delivered,COD,5
3393,837,2024-04-24,2024-04-30,Delivered,COD,25
3394,473,2023-10-25,2023-11-01,Delivered,UPI,20
3395,838,2023-09-06,2023-09-07,Delivered,UPI,10
3396,39,2023-01-22,2023-01-26,Delivered,Credit Card,0
3397,220,2022-01-17,2022-01-21,Delivered,Credit Card,5
3398,138,2024-11-08,,Cancelled,UPI,5
3399,693,2023-07-09,2023-07-11,Delivered,Credit Card,25
3400,607,2023-10-12,,Shipped,COD,25
3401,422,2022-04-02,2022-04-08,Delivered,UPI,25
3402,989,2022-01-08,2022-01-15,Delivered,UPI,20
3403,879,2023-07-24,,Pending,Credit Card,5
3404,893,2023-10-18,2023-10-25,Delivered,UPI,5
3405,852,2023-11-05,2023-11-12,Delivered,COD,0
3406,503,2022-09-10,2022-09-16,Delivered,COD,0
3407,992,2024-05-20,,Shipped,Net Banking,0
3408,808,2022-08-05,2022-08-12,Delivered,COD,5
3409,739,2022-03-13,2022-03-18,Delivered,Net Banking,25
3410,779,2024-12-06,,Cancelled,Credit Card,5
3411,562,2024-08-20,2024-08-22,Delivered,Debit Card,20
3412,750,2023-04-25,2023-04-29,Delivered,UPI,15
3413,15,2023-05-30,2023-05-31,Delivered,Debit Card,25
3414,638,2022-08-19,,Pending,UPI,20
3415,846,2024-05-08,2024-05-12,Returned,UPI,0
3416,137,2023-12-16,2023-12-19,Delivered,UPI,0
3417,70,2022-12-15,,Cancelled,UPI,0
3418,626,2022-03-13,2022-03-15,Delivered,UPI,15
3419,8,2023-07-04,2023-07-10,Delivered,UPI,0
3420,707,2024-10-10,2024-10-11,Delivered,COD,5
3421,579,2023-03-17,2023-03-24,Delivered,UPI,5
3422,565,2022-06-04,2022-06-07,Delivered,Credit Card,25
3423,102,2022-10-23,2022-10-24,Delivered,UPI,15
3424,602,2024-08-30,2024-09-06,Delivered,UPI,5
3425,956,2024-04-13,2024-04-17,Delivered,UPI,0
3426,863,2023-09-04,,Shipped,UPI,0
3427,272,2023-03-15,2023-03-22,Delivered,UPI,20
3428,637,2022-04-16,2022-04-20,Delivered,UPI,20
3429,102,2024-02-21,2024-02-26,Delivered,Credit Card,0
3430,409,2024-07-07,2024-07-14,Delivered,UPI,0
3431,36,2022-03-07,2022-03-11,Delivered,Debit Card,5
3432,915,2024-04-28,2024-04-30,Delivered,UPI,10
3433,420,2022-03-05,2022-03-08,Delivered,Credit Card,25
3434,31,2022-05-03,2022-05-10,Delivered,UPI,10
3435,577,2022-01-26,2022-01-30,Delivered,Credit Card,25
3436,92,2023-01-24,2023-01-26,Delivered,UPI,15
3437,165,2022-07-11,2022-07-16,Delivered,Credit Card,10
3438,43,2024-11-09,2024-11-13,Delivered,UPI,10
3439,146,2023-01-16,2023-01-19,Delivered,COD,5
3440,892,2023-07-27,2023-07-28,Delivered,Debit Card,15
3441,584,2022-12-09,2022-12-13,Delivered,Net Banking,0
3442,855,2022-01-13,2022-01-14,Delivered,UPI,10
3443,149,2023-04-07,2023-04-09,Delivered,UPI,0
3444,370,2022-10-23,2022-10-26,Delivered,UPI,0
3445,186,2023-03-16,,Pending,UPI,0
3446,146,2022-02-04,2022-02-11,Delivered,UPI,15
3447,863,2024-08-29,,Cancelled,UPI,0
3448,214,2023-01-10,2023-01-11,Delivered,Credit Card,10
3449,231,2022-09-25,2022-09-30,Delivered,UPI,15
3450,838,2023-09-07,2023-09-10,Delivered,UPI,0
3451,971,2023-12-08,,Shipped,UPI,20
3452,360,2022-08-18,2022-08-23,Delivered,UPI,0
3453,684,2022-08-15,2022-08-22,Delivered,COD,25
3454,94,2022-12-16,,Shipped,Credit Card,10
3455,776,2023-08-08,2023-08-11,Delivered,COD,10
3456,491,2024-05-26,,Shipped,COD,20
3457,691,2024-05-12,2024-05-13,Delivered,Credit Card,0
3458,513,2024-12-12,2024-12-17,Delivered,Credit Card,0
3459,768,2023-04-18,2023-04-23,Delivered,Debit Card,0
3460,113,2022-03-08,2022-03-10,Delivered,Credit Card,25
3461,88,2024-06-14,2024-06-20,Delivered,UPI,25
3462,744,2024-12-19,,Pending,Debit Card,5
3463,403,2022-09-19,,Shipped,Debit Card,5
3464,286,2023-07-05,2023-07-10,Delivered,UPI,0
3465,162,2022-08-29,2022-09-01,Delivered,Net Banking,10
3466,281,2024-06-03,2024-06-05,Delivered,Debit Card,0
3467,68,2022-12-07,2022-12-14,Delivered,Debit Card,0
3468,15,2024-01-06,,Cancelled,UPI,5
3469,780,2023-03-23,2023-03-28,Delivered,UPI,20
3470,386,2023-05-25,,Shipped,Debit Card,10
3471,465,2023-05-06,2023-05-11,Delivered,Credit Card,0
3472,534,2022-07-04,2022-07-05,Delivered,UPI,0
3473,594,2022-07-09,2022-07-16,Delivered,Debit Card,0
3474,241,2022-10-12,2022-10-18,Delivered,UPI,15
3475,852,2024-12-25,,Pending,Credit Card,15
3476,758,2022-04-02,2022-04-05,Delivered,Credit Card,10
3477,557,2022-06-18,,Pending,COD,20
3478,436,2024-09-10,2024-09-11,Returned,UPI,0
3479,24,2024-11-20,2024-11-21,Delivered,UPI,10
3480,912,2022-07-18,2022-07-19,Delivered,UPI,15
3481,952,2022-07-16,2022-07-22,Delivered,UPI,0
3482,619,2024-01-27,2024-02-03,Delivered,UPI,0
3483,588,2023-09-25,2023-10-02,Delivered,UPI,5
3484,869,2022-01-25,2022-01-28,Delivered,UPI,5
3485,423,2024-04-21,2024-04-26,Delivered,UPI,25
3486,612,2023-05-28,2023-06-04,Delivered,COD,5
3487,415,2024-06-03,2024-06-04,Delivered,Debit Card,0
3488,564,2022-10-10,2022-10-17,Delivered,Debit Card,0
3489,143,2022-07-07,2022-07-13,Delivered,UPI,0
3490,228,2024-11-17,2024-11-18,Delivered,COD,5
3491,153,2024-03-11,2024-03-12,Delivered,Credit Card,20
3492,509,2023-06-21,2023-06-23,Delivered,COD,15
3493,809,2024-01-05,2024-01-07,Delivered,UPI,5
3494,974,2023-04-01,2023-04-04,Delivered,Credit Card,0
3495,90,2022-11-23,2022-11-25,Delivered,Net Banking,20
3496,565,2023-11-11,2023-11-12,Delivered,UPI,10
3497,644,2022-12-28,,Shipped,Net Banking,10
3498,579,2022-02-06,2022-02-07,Delivered,COD,10
3499,905,2022-03-06,2022-03-07,Delivered,Credit Card,5
3500,271,2024-05-23,2024-05-28,Delivered,UPI,0
3501,249,2024-12-05,2024-12-11,Delivered,UPI,0
3502,901,2022-12-26,2023-01-01,Delivered,COD,25
3503,948,2024-05-24,2024-05-30,Delivered,UPI,0
3504,927,2023-06-26,,Pending,Debit Card,0
3505,510,2024-05-29,2024-06-01,Delivered,UPI,5
3506,391,2022-04-05,2022-04-07,Returned,UPI,0
3507,451,2024-05-08,2024-05-12,Returned,COD,5
3508,846,2022-02-21,2022-02-22,Delivered,UPI,5
3509,375,2024-10-19,2024-10-25,Delivered,Debit Card,5
3510,317,2024-10-04,,Shipped,UPI,10
3511,572,2024-05-13,2024-05-15,Delivered,Net Banking,20
3512,168,2023-10-13,2023-10-20,Delivered,Debit Card,0
3513,470,2023-01-11,2023-01-15,Delivered,Net Banking,20
3514,868,2024-05-06,2024-05-12,Delivered,UPI,10
3515,802,2024-03-30,,Pending,COD,5
3516,79,2024-06-24,,Cancelled,UPI,20
3517,453,2024-11-11,,Cancelled,UPI,25
3518,301,2024-08-27,2024-09-01,Delivered,UPI,0
3519,62,2023-03-02,2023-03-09,Delivered,UPI,0
3520,523,2023-09-14,2023-09-16,Delivered,Credit Card,5
3521,129,2023-04-27,2023-04-30,Delivered,UPI,5
3522,55,2023-09-22,2023-09-27,Delivered,COD,10
3523,157,2022-08-15,2022-08-22,Delivered,UPI,10
3524,259,2023-12-31,2024-01-01,Delivered,UPI,0
3525,994,2024-03-29,2024-04-04,Delivered,UPI,5
3526,839,2022-06-30,2022-07-04,Delivered,UPI,25
3527,793,2023-02-05,2023-02-09,Delivered,UPI,0
3528,256,2022-01-06,,Cancelled,Credit Card,5
3529,231,2023-11-22,2023-11-29,Delivered,Debit Card,20
3530,885,2024-10-26,,Shipped,Debit Card,20
3531,530,2023-07-22,2023-07-26,Delivered,UPI,0
3532,415,2023-06-16,,Cancelled,UPI,0
3533,837,2022-07-26,2022-08-02,Returned,UPI,0
3534,900,2024-01-30,2024-01-31,Delivered,Debit Card,5
3535,822,2023-01-17,2023-01-18,Delivered,UPI,10
3536,319,2024-12-17,2024-12-21,Delivered,COD,5
3537,146,2022-07-25,2022-07-29,Delivered,Debit Card,20
3538,55,2022-04-30,2022-05-01,Delivered,UPI,5
3539,609,2024-07-03,2024-07-04,Delivered,Credit Card,25
3540,83,2022-07-03,,Shipped,UPI,0
3541,215,2023-09-02,,Pending,Credit Card,0
3542,247,2022-08-08,2022-08-13,Delivered,Credit Card,0
3543,843,2024-08-13,2024-08-20,Delivered,Credit Card,0
3544,768,2022-08-03,,Cancelled,Debit Card,0
3545,779,2023-12-28,2024-01-03,Delivered,Credit Card,0
3546,520,2023-06-14,2023-06-21,Delivered,Debit Card,15
3547,537,2023-11-05,,Cancelled,COD,0
3548,79,2023-02-26,,Pending,UPI,10
3549,543,2022-12-06,2022-12-11,Delivered,UPI,0
3550,542,2024-06-27,2024-07-04,Delivered,UPI,0
3551,480,2022-04-26,2022-04-27,Delivered,Credit Card,10
3552,437,2022-02-26,2022-03-02,Delivered,Credit Card,25
3553,1000,2022-11-13,2022-11-20,Delivered,UPI,25
3554,603,2024-02-26,2024-03-02,Delivered,Credit Card,0
3555,203,2024-09-20,2024-09-24,Delivered,UPI,15
3556,574,2022-08-06,,Cancelled,UPI,5
3557,561,2022-01-31,2022-02-07,Delivered,Debit Card,10
3558,361,2024-08-11,,Cancelled,Credit Card,0
3559,174,2023-06-11,2023-06-13,Delivered,UPI,0
3560,898,2024-03-20,2024-03-24,Returned,UPI,0
3561,600,2022-03-19,,Shipped,UPI,10
3562,565,2023-12-23,,Shipped,UPI,15
3563,21,2024-03-07,,Shipped,Debit Card,10
3564,68,2024-06-13,2024-06-20,Delivered,UPI,25
3565,937,2024-01-17,2024-01-18,Delivered,COD,0
3566,330,2022-04-23,2022-04-30,Delivered,COD,5
3567,149,2024-03-06,2024-03-08,Delivered,Credit Card,0
3568,203,2024-01-16,2024-01-23,Delivered,Net Banking,20
3569,265,2022-11-17,2022-11-22,Delivered,UPI,0
3570,552,2023-03-31,2023-04-05,Delivered,UPI,5
3571,68,2023-03-28,2023-04-03,Delivered,UPI,0
3572,436,2022-06-02,,Shipped,UPI,5
3573,48,2022-10-29,2022-11-02,Delivered,COD,10
3574,737,2024-01-17,2024-01-23,Delivered,Debit Card,10
3575,298,2024-04-07,2024-04-14,Delivered,UPI,25
3576,338,2023-04-22,2023-04-25,Delivered,UPI,0
3577,18,2022-08-31,,Cancelled,UPI,15
3578,431,2023-06-16,2023-06-23,Delivered,UPI,20
3579,828,2024-05-19,,Cancelled,UPI,15
3580,253,2023-11-22,2023-11-24,Delivered,Debit Card,0
3581,560,2022-06-06,,Cancelled,COD,10
3582,827,2022-07-21,2022-07-25,Delivered,Credit Card,25
3583,519,2022-07-21,2022-07-28,Delivered,UPI,10
3584,962,2022-04-04,2022-04-06,Delivered,COD,15
3585,233,2024-02-25,2024-02-29,Delivered,UPI,5
3586,777,2024-01-28,2024-02-01,Delivered,Credit Card,15
3587,145,2022-03-17,2022-03-21,Delivered,Credit Card,0
3588,209,2022-05-06,,Shipped,Credit Card,10
3589,394,2023-06-24,2023-06-28,Delivered,Credit Card,5
3590,681,2022-05-06,2022-05-08,Delivered,Credit Card,5
3591,543,2022-02-02,2022-02-09,Delivered,COD,5
3592,75,2023-09-10,2023-09-16,Delivered,UPI,15
3593,186,2024-02-25,2024-02-28,Delivered,Credit Card,10
3594,790,2024-03-18,2024-03-22,Delivered,UPI,0
3595,191,2024-11-23,,Shipped,Net Banking,15
3596,427,2024-05-27,2024-06-02,Delivered,UPI,10
3597,212,2022-10-22,2022-10-25,Delivered,UPI,5
3598,214,2024-04-01,2024-04-06,Delivered,Debit Card,10
3599,129,2023-03-23,,Cancelled,Credit Card,20
3600,856,2024-08-31,2024-09-07,Delivered,UPI,0
3601,270,2024-11-24,,Pending,Credit Card,10
3602,606,2023-04-24,2023-05-01,Delivered,Debit Card,10
3603,241,2023-06-16,2023-06-23,Delivered,Debit Card,20
3604,619,2022-10-24,2022-10-27,Delivered,Credit Card,0
3605,611,2024-07-09,2024-07-12,Delivered,UPI,0
3606,197,2023-10-21,2023-10-26,Delivered,UPI,15
3607,610,2024-08-06,2024-08-08,Delivered,UPI,5
3608,447,2022-06-07,2022-06-14,Delivered,COD,5
3609,801,2024-12-15,2024-12-17,Delivered,COD,15
3610,881,2024-04-04,2024-04-06,Delivered,UPI,5
3611,62,2022-12-27,2022-12-28,Delivered,Debit Card,15
3612,109,2022-06-03,,Shipped,COD,15
3613,437,2022-09-05,2022-09-06,Returned,UPI,0
3614,799,2023-08-27,2023-08-28,Delivered,COD,10
3615,296,2023-07-04,,Shipped,UPI,20
3616,239,2022-03-08,2022-03-13,Delivered,COD,10
3617,9,2023-03-01,2023-03-02,Delivered,COD,0
3618,921,2023-01-05,2023-01-12,Delivered,Net Banking,25
3619,563,2022-01-29,2022-01-31,Delivered,Net Banking,5
3620,695,2024-03-25,2024-03-29,Delivered,COD,0
3621,560,2022-02-21,,Cancelled,Credit Card,0
3622,944,2023-03-19,,Shipped,UPI,5
3623,457,2022-03-22,,Cancelled,Debit Card,0
3624,299,2023-02-11,2023-02-13,Delivered,UPI,15
3625,260,2023-07-27,2023-08-03,Delivered,UPI,0
3626,828,2024-06-21,2024-06-25,Delivered,UPI,15
3627,248,2022-01-11,2022-01-17,Delivered,Net Banking,0
3628,408,2023-10-28,2023-11-02,Delivered,UPI,10
3629,747,2023-10-28,2023-10-30,Delivered,Credit Card,25
3630,131,2024-08-04,2024-08-06,Delivered,Net Banking,15
3631,554,2022-06-28,2022-06-30,Delivered,Credit Card,10
3632,357,2022-04-08,2022-04-09,Delivered,Debit Card,10
3633,129,2024-05-31,2024-06-07,Delivered,Credit Card,10
3634,176,2024-07-18,,Cancelled,Credit Card,5
3635,365,2023-02-25,2023-02-28,Delivered,UPI,25
3636,24,2024-07-16,2024-07-20,Delivered,Credit Card,20
3637,309,2022-01-06,2022-01-13,Delivered,Credit Card,10
3638,423,2022-02-14,2022-02-19,Delivered,Credit Card,0
3639,983,2022-12-18,2022-12-21,Delivered,UPI,0
3640,796,2023-09-05,,Cancelled,UPI,0
3641,287,2023-06-15,2023-06-17,Delivered,COD,25
3642,178,2022-11-18,2022-11-20,Delivered,UPI,5
3643,7,2022-12-10,2022-12-17,Delivered,UPI,0
3644,384,2023-11-10,2023-11-15,Delivered,Net Banking,0
3645,906,2023-04-09,2023-04-11,Returned,UPI,0
3646,876,2024-04-09,2024-04-12,Delivered,COD,20
3647,712,2023-03-03,2023-03-05,Delivered,Debit Card,5
3648,897,2022-11-29,2022-12-04,Delivered,UPI,0
3649,437,2022-09-28,2022-10-03,Delivered,Credit Card,10
3650,765,2023-04-18,2023-04-25,Delivered,COD,5
3651,277,2022-07-05,2022-07-12,Delivered,Credit Card,15
3652,342,2024-03-15,2024-03-20,Delivered,COD,25
3653,138,2022-04-26,2022-04-30,Delivered,UPI,15
3654,203,2022-06-04,2022-06-07,Delivered,UPI,10
3655,164,2022-05-15,,Cancelled,UPI,25
3656,794,2023-07-04,2023-07-07,Delivered,Credit Card,15
3657,638,2022-07-20,2022-07-21,Delivered,UPI,15
3658,720,2023-04-15,2023-04-17,Delivered,UPI,10
3659,967,2024-05-17,,Cancelled,UPI,10
3660,155,2024-11-07,2024-11-08,Delivered,UPI,10
3661,919,2022-10-18,2022-10-19,Delivered,COD,10
3662,460,2023-04-14,2023-04-20,Delivered,Credit Card,0
3663,760,2024-12-27,,Cancelled,UPI,0
3664,277,2022-05-06,2022-05-09,Delivered,Debit Card,0
3665,708,2023-04-17,,Cancelled,UPI,10
3666,97,2023-07-09,2023-07-14,Delivered,Debit Card,0
3667,656,2022-08-04,2022-08-09,Delivered,Debit Card,0
3668,872,2024-06-23,2024-06-26,Delivered,Credit Card,0
3669,478,2022-09-17,2022-09-19,Delivered,Debit Card,0
3670,995,2022-07-11,2022-07-17,Delivered,UPI,5
3671,818,2023-10-21,2023-10-26,Delivered,Credit Card,0
3672,185,2022-01-16,2022-01-17,Delivered,Credit Card,15
3673,442,2024-10-06,2024-10-08,Delivered,COD,5
3674,902,2023-04-26,2023-04-30,Delivered,Credit Card,20
3675,363,2022-07-15,2022-07-17,Delivered,Credit Card,0
3676,349,2024-08-14,2024-08-17,Delivered,Debit Card,10
3677,59,2024-11-30,2024-12-06,Delivered,Credit Card,10
3678,540,2024-12-22,2024-12-29,Delivered,Debit Card,0
3679,329,2024-06-14,2024-06-21,Delivered,Credit Card,10
3680,177,2022-02-06,2022-02-08,Delivered,UPI,15
3681,675,2022-12-11,2022-12-17,Delivered,COD,10
3682,383,2022-06-14,,Shipped,UPI,20
3683,163,2022-12-20,2022-12-25,Delivered,UPI,0
3684,188,2023-12-24,2023-12-26,Delivered,Debit Card,10
3685,776,2023-09-07,2023-09-12,Delivered,Credit Card,5
3686,779,2023-05-31,,Cancelled,Debit Card,0
3687,872,2022-12-14,,Shipped,UPI,5
3688,90,2023-08-12,2023-08-19,Delivered,UPI,0
3689,14,2024-05-05,2024-05-06,Delivered,COD,15
3690,138,2024-04-19,2024-04-26,Delivered,UPI,10
3691,860,2022-04-18,2022-04-20,Returned,UPI,5
3692,69,2024-09-04,,Shipped,Debit Card,0
3693,735,2023-04-20,2023-04-25,Delivered,UPI,0
3694,225,2023-05-19,2023-05-21,Delivered,UPI,25
3695,138,2022-11-25,2022-11-30,Delivered,Credit Card,0
3696,228,2024-02-22,,Cancelled,Debit Card,10
3697,989,2022-02-13,,Pending,UPI,15
3698,675,2022-03-18,2022-03-24,Delivered,UPI,0
3699,767,2024-05-06,,Shipped,UPI,10
3700,892,2022-09-23,2022-09-29,Delivered,UPI,20
3701,962,2023-12-26,2023-12-30,Delivered,Credit Card,5
3702,178,2023-02-14,2023-02-20,Delivered,UPI,10
3703,151,2023-04-02,2023-04-09,Delivered,UPI,5
3704,421,2022-08-23,2022-08-26,Delivered,COD,25
3705,290,2022-07-10,2022-07-16,Returned,UPI,5
3706,102,2024-03-07,2024-03-08,Delivered,COD,5
3707,938,2023-02-07,2023-02-12,Delivered,Credit Card,10
3708,371,2024-09-03,,Pending,COD,0
3709,433,2023-03-03,,Shipped,Credit Card,0
3710,639,2022-04-03,,Shipped,COD,0
3711,485,2023-11-03,,Cancelled,UPI,20
3712,452,2022-02-10,2022-02-15,Returned,COD,15
3713,631,2023-01-22,2023-01-24,Delivered,Debit Card,0
3714,294,2023-03-25,2023-03-26,Delivered,UPI,5
3715,788,2024-10-13,2024-10-20,Delivered,UPI,10
3716,344,2023-02-07,2023-02-11,Delivered,UPI,5
3717,584,2022-01-23,2022-01-26,Delivered,COD,20
3718,764,2023-04-07,2023-04-12,Delivered,Debit Card,10
3719,582,2022-03-26,2022-03-31,Delivered,Credit Card,5
3720,445,2023-06-30,2023-07-05,Delivered,UPI,0
3721,348,2023-04-11,2023-04-15,Delivered,UPI,10
3722,760,2023-07-03,2023-07-05,Delivered,UPI,5
3723,329,2022-02-02,,Shipped,UPI,5
3724,489,2024-12-28,2024-12-31,Delivered,Debit Card,0
3725,501,2024-04-20,2024-04-25,Delivered,UPI,15
3726,980,2024-12-06,2024-12-10,Delivered,UPI,0
3727,746,2024-02-08,2024-02-12,Delivered,Debit Card,10
3728,263,2024-04-28,,Shipped,UPI,10
3729,774,2023-04-24,2023-04-27,Delivered,COD,0
3730,675,2023-09-01,,Cancelled,UPI,10
3731,837,2024-11-25,2024-11-27,Delivered,Credit Card,0
3732,464,2024-08-31,,Pending,UPI,0
3733,12,2024-11-24,2024-11-30,Delivered,UPI,15
3734,862,2024-02-28,2024-03-03,Delivered,Net Banking,10
3735,771,2024-05-27,2024-06-02,Delivered,COD,5
3736,254,2024-06-28,2024-06-30,Delivered,Credit Card,20
3737,217,2022-02-25,2022-02-26,Delivered,Debit Card,5
3738,838,2024-04-08,2024-04-13,Delivered,Debit Card,0
3739,956,2022-10-05,2022-10-12,Delivered,UPI,10
3740,487,2023-07-30,2023-08-03,Delivered,Credit Card,20
3741,521,2024-11-04,2024-11-10,Delivered,UPI,10
3742,613,2022-04-06,2022-04-10,Delivered,Debit Card,25
3743,210,2023-09-16,2023-09-22,Delivered,UPI,20
3744,633,2024-10-28,2024-11-03,Delivered,Net Banking,0
3745,865,2023-10-07,,Shipped,Credit Card,0
3746,865,2023-09-12,2023-09-18,Delivered,UPI,0
3747,467,2022-05-01,2022-05-08,Delivered,COD,10
3748,717,2022-06-09,2022-06-10,Delivered,UPI,15
3749,417,2024-03-11,2024-03-15,Delivered,COD,0
3750,782,2022-11-30,2022-12-04,Delivered,Net Banking,0
3751,197,2022-12-30,2022-12-31,Delivered,Credit Card,25
3752,690,2022-11-24,2022-11-30,Delivered,Credit Card,10
3753,331,2023-02-22,2023-02-26,Delivered,UPI,0
3754,756,2022-01-13,2022-01-18,Delivered,COD,5
3755,269,2022-12-18,2022-12-20,Delivered,UPI,0
3756,736,2023-04-26,2023-04-29,Returned,UPI,5
3757,310,2022-02-09,2022-02-14,Delivered,UPI,25
3758,429,2024-07-09,2024-07-10,Delivered,UPI,0
3759,632,2023-11-28,,Shipped,Credit Card,0
3760,377,2023-06-14,2023-06-16,Returned,Credit Card,5
3761,575,2024-11-15,2024-11-22,Delivered,UPI,5
3762,56,2022-10-28,,Shipped,Debit Card,0
3763,478,2022-08-17,2022-08-21,Delivered,Credit Card,0
3764,650,2024-02-11,,Pending,UPI,5
3765,695,2022-08-22,2022-08-29,Delivered,Debit Card,25
3766,774,2022-04-17,2022-04-24,Delivered,Debit Card,5
3767,595,2022-10-18,,Cancelled,Debit Card,0
3768,337,2022-01-04,2022-01-05,Delivered,Credit Card,0
3769,488,2022-04-22,,Pending,Net Banking,10
3770,646,2023-09-04,2023-09-05,Delivered,COD,5
3771,526,2022-03-06,2022-03-10,Delivered,COD,0
3772,164,2024-04-03,2024-04-08,Delivered,UPI,10
3773,179,2023-08-30,,Shipped,COD,10
3774,771,2022-03-03,2022-03-08,Delivered,UPI,0
3775,520,2023-11-26,,Pending,UPI,15
3776,647,2023-07-19,2023-07-23,Delivered,UPI,0
3777,960,2022-08-19,2022-08-26,Delivered,COD,10
3778,113,2022-12-18,,Shipped,UPI,0
3779,16,2022-03-09,2022-03-14,Delivered,COD,5
3780,123,2024-07-23,2024-07-27,Delivered,Debit Card,0
3781,200,2023-06-26,2023-06-30,Delivered,UPI,25
3782,646,2023-01-12,2023-01-18,Delivered,UPI,20
3783,842,2024-09-19,,Cancelled,UPI,0
3784,754,2023-08-28,,Shipped,COD,0
3785,306,2022-11-29,2022-12-04,Delivered,UPI,10
3786,20,2022-07-04,,Pending,UPI,5
3787,470,2024-01-16,2024-01-21,Delivered,UPI,5
3788,463,2024-04-09,,Shipped,COD,0
3789,256,2024-02-11,2024-02-18,Delivered,Credit Card,0
3790,301,2023-05-12,2023-05-13,Delivered,UPI,5
3791,361,2023-12-28,2024-01-02,Delivered,Debit Card,5
3792,772,2022-06-12,2022-06-19,Delivered,COD,10
3793,965,2023-07-25,2023-08-01,Delivered,Net Banking,10
3794,719,2023-07-12,,Shipped,COD,20
3795,151,2022-09-01,2022-09-05,Delivered,Debit Card,15
3796,255,2024-11-26,2024-11-30,Delivered,COD,10
3797,156,2023-02-09,2023-02-13,Returned,UPI,0
3798,413,2024-08-07,2024-08-11,Delivered,Credit Card,20
3799,291,2022-05-31,2022-06-07,Delivered,Credit Card,25
3800,497,2022-12-23,2022-12-25,Delivered,UPI,5
3801,620,2024-12-10,2024-12-15,Delivered,UPI,10
3802,635,2022-09-21,2022-09-25,Delivered,UPI,0
3803,972,2024-04-15,2024-04-20,Delivered,COD,10
3804,605,2022-11-13,2022-11-15,Delivered,Debit Card,20
3805,221,2023-10-19,2023-10-24,Delivered,Debit Card,10
3806,528,2024-08-08,2024-08-11,Delivered,Credit Card,0
3807,939,2024-06-07,2024-06-12,Delivered,UPI,5
3808,177,2022-04-11,2022-04-16,Delivered,COD,5
3809,833,2023-05-21,2023-05-27,Delivered,UPI,20
3810,195,2022-06-23,2022-06-24,Delivered,UPI,0
3811,5,2022-05-17,2022-05-21,Delivered,UPI,15
3812,151,2022-05-18,,Pending,UPI,5
3813,874,2022-03-11,,Cancelled,Debit Card,25
3814,73,2023-03-22,2023-03-29,Delivered,UPI,20
3815,589,2024-10-12,2024-10-16,Delivered,COD,20
3816,136,2022-03-09,2022-03-16,Delivered,Credit Card,10
3817,688,2024-02-25,2024-02-28,Delivered,Debit Card,0
3818,931,2022-01-24,2022-01-25,Delivered,Net Banking,0
3819,532,2023-01-10,2023-01-15,Delivered,COD,0
3820,955,2024-09-19,2024-09-24,Returned,Credit Card,0
3821,966,2023-06-19,2023-06-24,Delivered,Credit Card,0
3822,963,2022-03-11,2022-03-16,Delivered,COD,10
3823,135,2022-01-09,2022-01-15,Delivered,Debit Card,5
3824,958,2022-01-06,2022-01-11,Delivered,UPI,0
3825,441,2023-11-14,2023-11-21,Returned,UPI,5
3826,867,2022-01-14,2022-01-18,Delivered,Debit Card,5
3827,264,2022-09-04,2022-09-10,Delivered,UPI,0
3828,199,2024-09-14,2024-09-15,Delivered,UPI,10
3829,14,2022-04-17,2022-04-18,Delivered,Credit Card,0
3830,509,2023-12-18,2023-12-25,Delivered,UPI,25
3831,680,2023-01-03,2023-01-10,Returned,UPI,10
3832,637,2022-05-26,2022-05-28,Delivered,Credit Card,5
